edicao,categoria,titulo,autores,abstract,url
2019: Anais do XIII Women in Information Technology,Artigos Curtos,Mulheres na Computação: Análises por Sub-Áreas,Barbara Duarte (UFMG); Ana  Moura (UFMG); Mirella  Moro (UFMG),Este artigo apresenta a presença feminina nas sub-áreas da Computação brasileira a partir da participação em comitês de programa de simpósios da Sociedade Brasileira de Computação ao longo do tempo.,https://sol.sbc.org.br/index.php/wit/article/view/6732
2019: Anais do XIII Women in Information Technology,Artigos Curtos,Exame Nacional de Desempenho de Estudantes (ENADE): Análise do Perfil das mulheres dos cursos da área de computação,Barbara Freitas (IFNMG); Luciana Cosme (IFNMG); Mayara Nascimento (IFNMG),"O objetivo deste trabalho é traçar o perfil das mulheres da área de computação através de uma análise dos microdados referentes ao Exame Nacional de Desempenho dos Estudantes (ENADE) durante o ano de 2017. Este trabalho foi motivado pelo desejo de compreender e identificar fatores que podem mostrar as diferenças entre e homens e mulheres na área de computação. Dos resultados obtidos, o mais significativo refere-se à motivação para iniciar o curso, a maioria das mulheres foi motivada pelo desejo de inserção no mercado de trabalho enquanto os homens assumem ter uma vocação para a área.",https://sol.sbc.org.br/index.php/wit/article/view/6733
2019: Anais do XIII Women in Information Technology,Artigos Curtos,Gênero e áreas de interesse na informática: uma análise de amostragem pelos perfis do Linkedin na região de Curitiba/PR,Laura Shibukawa (UTFPR); Mayara  Yamanoe (UTFPR),"A desigualdade de gênero na área da informática se expressa tanto na presença tímida de mulheres quanto em seu pouco reconhecimento. Para entender questões como essas, buscamos, por meio de uma análise de amostragem através de perfis de mulheres da rede social Linkedin, identificar as diversas funções que elas ocupam e/ou almejam. A informática possui diversas subáreas e, partindo dessa questão, consideramos relevante saber em quais espaços de atuação encontram-se as mulheres, o que é fundamental para contribuir com os estudos sobre igualdade de gênero na computação.",https://sol.sbc.org.br/index.php/wit/article/view/6734
2019: Anais do XIII Women in Information Technology,Artigos Curtos,A vida de Ada Lovelace em um circuito de atividades desplugadas,Silvia Bim (UTFPR); Rosiane  Freitas (UFAM); Cristiano  Maciel (UFMT); Mory  Lobo (UFMT); Larissa  Pessoa (UFAM); Fernanda  Pires (UFAM); Jean  Rangel (UFTPR); João Bernado (UEA); Karla  Pereira (UFAM),"A vida de Ada Lovelace é uma fonte de inspiração para mulheres e homens de todas as idades, por ter sido uma pessoa de mente brilhante e visionária. Seu feito maior foi ter elaborado o que é considerado o primeiro programa de computador da história. Neste artigo, é apresentada uma proposta metodológica para uso didático de um livro infantil sobre a vida de Ada Lovelace, pela proposição de um circuito de atividades desplugadas, com vistas a se trabalhar os pilares do pensamento computacional em crianças e adolescentes. Tal abordagem foi aplicada em uma oficina no LAWCC–CLEI 2018(X Congresso da Mulher Latino-americana em Computação–Conferência Latino-americana em Informática). Uma análise quali-quantitativa foi realizada, indicando a adequabilidade da atividade proposta.",https://sol.sbc.org.br/index.php/wit/article/view/6735
2019: Anais do XIII Women in Information Technology,Artigos Curtos,Gurias Digitais: Inclusão de Meninas na Área de TI,Amanda Saccol (Universidade Regional Integrada do Alto Uruguai e das Missões); Carla  Castanho (Universidade Regional Integrada do Alto Uruguai e das Missões); Eduardo  Silva (Universidade Regional Integrada do Alto Uruguai e das Missões); Eduardo  Spies (Universidade Regional Integrada do Alto Uruguai e das Missões); Victor  Alves (Universidade Regional Integrada do Alto Uruguai e das Missões),"A área de TI encontra-se em constante avanço, mas a baixa participação das mulheres vem se tornando cada vez mais alarmante. Esse trabalho objetiva analisar a participação da mulher na área computacional e relatar o desenvolvimento do projeto Gurias Digitais, o qual busca incentivar meninas de uma escola municipal da cidade de Santiago a conhecer melhor a área da Computação, também as incentivando a considerar a área como uma opção de carreira válida, ensinando-as a desenvolver seu próprio jogo.",https://sol.sbc.org.br/index.php/wit/article/view/6736
2019: Anais do XIII Women in Information Technology,Artigos Curtos,Mentorando meninas iniciantes em programação: um estudo de caso,Fabrizio Franzoia (UEA); Fernanda  Pires (UEA); Marcela  Pessoa (UEA),"O presente artigo discute modelos, metodologias, preconceitos e os seus impactos para um grupo de meninas calouras em um curso de computação. Bem como levanta altercações em torno da criação de grupos de estudos focais para meninas com vistas ao empoderamento como medida inicial fortalecedora. O método utilizado foi o estudo de caso com uma abordagem do tipo quali-quanti. Resultados apontam que a medida: “criação de grupo de estudos mentorados” se mostrou uma boa iniciativa dado o grau de aceitação e de resultados avaliados de forma qualitativa (descrição das alunas) e quantitativa (avaliação de contests).",https://sol.sbc.org.br/index.php/wit/article/view/6737
2018: Anais do XII Women in Information Technology,Artigos,Meninas do Ensino Médio: Quem quer estudar TI?,Jacques André Grings (UNIPACS); Naira Kaieski (IFSUL); Paula Nunes (IFSUL),"O artigo examina a escolha profissional das jovens concluintes do Ensino Médio da região do Paranhana/RS. Foi aplicada uma pesquisa com 1.328 alunos, de ambos os sexos, com idades entre 15 e 20 anos, sendo que 734 (55%) eram meninas. As respostas indicam que essas, em sua maioria, desejam cursar o Ensino Superior e já escolheram tanto a profissão quanto o curso de graduação baseado na sua realização pessoal. Porém, carreiras e formações relacionadas com tecnologia apresentaram uma inquietante baixa demanda.",https://sol.sbc.org.br/index.php/wit/article/view/3371
2018: Anais do XII Women in Information Technology,Artigos,Um estrato do perfil das profissionais de TIC na cidade de Maringá-PR,Luciana A. F. Martimiano (UEM); Nikaelly V. de Lima (DB1 Global Software); Valéria D. Feltrim (UEM); Larissa Roder (DB1 Global Software),"Este artigo apresenta uma análise do perfil das profissionais em Tecnologia da Informação e Comunicação em Maringá-PR. Por meio de um questionário respondido por 33 profissionais, foi possível identificar a idade, o grau de formação, os cargos mais ocupados, a percepção de preconceito de gênero e assédio, e a percepção de competência. Estabelecendo uma relação entre idade e percepção de preconceito e competência, as mulheres com mais de 40 anos relataram ter sofrido menos assédio e preconceito e se consideram competentes. Por outro lado, a maioria das mulheres com até 39 anos relataram já ter sofrido algum tipo de preconceito e que não se consideram competentes o suficiente.",https://sol.sbc.org.br/index.php/wit/article/view/3372
2018: Anais do XII Women in Information Technology,Artigos,Iniciativas de Inserção de Mulheres no Mercado de Tecnologia da Informação: Análise das experiências de participantes brasileiros do Desafio Technovation,Suzy Santiago (CEFET-MG); Carolina Riente de Andrade (CEFET-MG),"Este artigo apresenta um estudo de caso do Desafio Technovation, um projeto de âmbito internacional, que se propõe a despertar o interesse de meninas em áreas relacionadas à tecnologia, de forma a explorar como as iniciativas promovidas pelo projeto contribuem para aumentar a presença feminina nestas áreas, que são predominantemente masculinas. Foram aplicados questionários para participantes do projeto no ano de 2017 e partir destes foram realizadas análises qualitativas e quantitativas para verificar as contribuições do projeto.",https://sol.sbc.org.br/index.php/wit/article/view/3373
2018: Anais do XII Women in Information Technology,Artigos,Participação feminina em game jams: um estudo sobre igualdade de gêneros em maratonas de desenvolvimento de jogos,Cláudia Letícia Ferraz Dutra (UFPE); Kiev Gama (UFPE),"Este trabalho apresenta um estudo sobre a participação feminina em game jams, entregando o resultado da pesquisa realizada na Portomídia Game Jam das Minas, evento de desenvolvimento de jogos focado no público feminino. O trabalho visa investigar a igualdade de gêneros em eventos desta natureza e identificar motivações e desestímulos femininos para a sua participação em game jams.",https://sol.sbc.org.br/index.php/wit/article/view/3374
2018: Anais do XII Women in Information Technology,Artigos,"O Moodle de Lovelace: Um Curso a Distância de Python Essencial, Ativo e Prático para Formação de Programadoras",Márcia Gonçalves de Oliveira (IFES); Rutinelli da Penha Favero (IFES); Mônica F. da Silva Lopes (IFES); Anne Carolina Silva (IFES); Jennifer Gonçalves do Amaral (IFES); Helen França Medeiros (IFES),"Uma realidade comum de muitas adolescentes e jovens é a dificuldade ou impossibilidade de continuar os estudos após uma gravidez porque assumirão responsabilidades de cuidar de seus filhos em tempo integral ou de trabalhar para sustentá-los. Com o objetivo de oferecer a essas jovens e a outras estudantes que tenham interesse em aprender programação uma possibilidade de formação profissional a domicílio, desenvolvemos o Moodle de Lovelace, um curso a distância de programação Python com conteúdos essenciais de programação, atividades planejadas com metodologias ativas e aplicações práticas no mundo real. A contribuição deste curso para atrair as jovens mulheres para a carreira de computação é oferecer a cada uma delas a oportunidade de estudar programação de qualquer lugar e em seu próprio tempo.",https://sol.sbc.org.br/index.php/wit/article/view/3375
2018: Anais do XII Women in Information Technology,Artigos,Autoria de conteúdos multimídia como atividade de estímulo à descoberta de experiências femininas em TI,Sheyla Medeiros (UFPB); Thaíse Costa (UFPB); Vanessa Dantas (UFPB); Renata Figueiredo (UFPB); Beatriz Martins (UFPB),"A autoria de conteúdo multimídia pode ser explorada como atividade de incentivo ao conhecimento, discussão e divulgação de experiências femininas naárea de Tecnologia da Informação (TI). Este artigo apresenta um relato de experiência acerca do uso de criação de conteúdo multimídia como forma de promover e debater a temática entre estudantes. A experiência proporcionou reflexão sobre o papel da mulher naárea de TI, ajudando no incentivo à carreira, além da disponibilização do material produzido como meio de divulgação do tema.",https://sol.sbc.org.br/index.php/wit/article/view/3376
2018: Anais do XII Women in Information Technology,Artigos,Identificando Influências na Escolha de uma Graduação em Exatas: um Estudo Qualitativo e Comparativo de Gênero,Maysa M. G. Macedo (IBM Research); Andrea Britto Mattos (IBM Research); Marisa Vasconcelos (IBM Research); Alexandre Martinazzo (USP); Roseli Lopes (USP),"Esse artigo descreve resultados preliminares de um estudo qualitativo conduzido com homens e mulheres empregados em uma empresa na área de tecnologia. Foram conduzidos quatro grupos focais com dois objetivos principais: (i) identificar as influências mais relevantes que as pessoas selecionadas receberam no momento em que optaram por um curso superior na área de tecnologia; e (ii) verificar se esses fatores diferem entre profissionais do sexo masculino e feminino. Nossas observações indicam que o processo da escolha de uma carreira difere entre os gêneros: enquanto homens buscam especialmente satisfação pessoal e financeira, mulheres demonstram uma maior preocupação a respeito da sua decisão perante à família e sociedade.",https://sol.sbc.org.br/index.php/wit/article/view/3377
2018: Anais do XII Women in Information Technology,Artigos,Barreiras que Impedem a Opção das Meninas pelas Ciências Exatas e Computação: Percepção de Alunas do Ensino Médio,Josilene Aires (UFPB); Giorgia Mattos (UFPB); Chaenne Oliveira (UFPB); Andréa Brito (UFPB); Ana Flávia Aragão (UFPB); Sanny Alves (UFPB); Thiago Coelho (UFPB); Gabriel Moreira (UFPB),"Neste estudo pesquisamos as razões que dificultam a escolha de cursos e carreiras da área de Ciência, Tecnologia e Computação pelas mulheres. A partir de depoimentos de alunas do ensino médio do Estado da Paraíba coletados em 2016 e 2017, verificamos que as principais barreiras percebidas são: o machismo, a ideia de que as mulheres são ‘incapazes’ de lidar com tecnologia, o fato da área tecnológica ser predominantemente masculina e o preconceito que Computação é ‘coisa de homem’, entre outras. O projeto de intervenção conduzido pelas autoras procura mudar esta realidade através da ministração de palestras, oficinas de capacitação e visitas técnicas, influenciando as escolhas profissionais e o futuro das alunas.",https://sol.sbc.org.br/index.php/wit/article/view/3378
2018: Anais do XII Women in Information Technology,Artigos,"Metodologia de um Projeto de Extensão para Inclusão, Desmistificação e Empoderamento de Jovens Mulheres em Tecnologias da Informação e Comunicação",Helen Abdala R. Ferreira (IFCE); Alice F. Barbosa (IFCE); Reinaldo B. Braga (IFCE); Marcia N. Viana (IFCE); Carina T. Oliveira (IFCE),"As Tecnologias da Informação e Comunicação (TICs) crescem de forma acentuada. Porém, apesar de sua presença cada vez mais massiva na maioria das atividades do cotidiano, a inclusão digital ainda é um desafio na sociedade atual, principalmente quando se trata do público feminino. Tendo em vista esta problemática, o presente artigo tem por objetivo descrever uma metodologia de projeto que visa incluir, desmistificar e empoderar a mulher na área de TICs. A metodologia foi aplicada com um grupo de jovens mulheres da comunidade do Pedregal, localizada em Aracati-CE. Os resultados obtidos destacam a elevação do índice de atendimento aos segmentos sociais com ênfase na inclusão digital e emancipação do cidadão.",https://sol.sbc.org.br/index.php/wit/article/view/3379
2018: Anais do XII Women in Information Technology,Artigos,Incentivando alunas do Ensino Médio a Ingressarem em Carreiras de Ciência e Tecnologia na Paraíba,Ana Flávia S. A. Moura (UFPB); Thiago Henrique C. Tavares (UFPB); Giorgia de O. Mattos (UFPB); Josilene A. Moreira (UFPB),"Este trabalho apresenta os dados obtidos em uma pesquisa realizada durante dois anos no projeto extensionista realizado junta às alunas do Ensino Médio da rede pública estadual. O projeto tem o intuito de proporcionar às alunas, por meio de oficinas, palestras e visitas, os primeiros contatos com a área de programação, promover o empoderamento feminino na educação bem como despertar o interesse pela tecnologia da informação para que esta seja considerada como possível escolha profissional. Mostram-se como empecilhos e medo e o desinteresse das alunas em usufruir de novas tecnologias devido à falta de incentivo, falta de modelos femininos de grande visibilidade na área, a exclusão sentida pelas mulheres tantos nos ambientes de estudos quanto de trabalho.",https://sol.sbc.org.br/index.php/wit/article/view/3380
2018: Anais do XII Women in Information Technology,Artigos,Estratégias para Permanência e Êxito de Estudantes Mulheres em Cursos Superiores de Tecnologia da Informação e Comunicação,Jaciana B. da Silva (IFCE); Reinaldo B. Braga (IFCE); Carina T. Oliveira (IFCE),"Este artigo apresenta uma variedade de estratégias que podem ser adotadas para combater a evasão e a retenção de estudantes mulheres em cursos superiores de Tecnologia da Informação e Comunicação (TIC) e, consequentemente, impulsionar a participação da mulher na área. Tais estratégias incluem desde ações como palestras e atividades lúdicas, até capacitações técnicas das estudantes para participarem de competições de programação e projetos de alto impacto tecnológico. As estratégias foram aplicadas com cerca de 30 estudantes mulheres do curso de Bacharelado em Ciência da Computação do IFCE Campus Aracati e já resultaram em destaques e premiações obtidas por meio de competições na área de TIC, além de possibilitarem espaços para fomentar a importância dos estudos e da igualdade de gênero.",https://sol.sbc.org.br/index.php/wit/article/view/3381
2018: Anais do XII Women in Information Technology,Artigos,Programando para inclusão - experiências e lições aprendidas,Thais Regina de Moura Braga Silva (UFV); Gláucia Braga e Silva (UFV),"Este artigo apresenta um relato de experiências e lições aprendidas durante a execução de um programa de extensão que promove ações para atrair, acolher e manter meninas nos cursos de Computação e Informática. Esse programa foi iniciado em 2015 na Universidade Federal de Viçosa - campus Florestal em parceria com uma escola pública da cidade de Florestal - Minas Gerais.",https://sol.sbc.org.br/index.php/wit/article/view/3382
2018: Anais do XII Women in Information Technology,Artigos,Mulheres de Ferro: Relato de Prática Utilizando Arduíno com Alunas do Ensino Médio em uma Escola Pública,Camila N. Soares (UnB); Leticia L. Leite (UnB); Aletéia Patrícia. F. de Araujo (UnB); Maristela Holanda (UnB),"Este artigo descreve uma experiência realizada com alunas do primeiro ano do ensino médio de uma escola pública do Distrito Federal, com o objetivo de incentivar a atuação delas na área da computação. Para despertar o interesse das alunas foram desenvolvidas, durante o semestre de 2017/2, oficinas de Arduíno.",https://sol.sbc.org.br/index.php/wit/article/view/3383
2018: Anais do XII Women in Information Technology,Artigos,Participação de Alunas nos Cursos de Computação na Percepção de Alunos e Ex-alunos,Rafaela Brum (UERJ); Rosa Maria E. Moreira da Costa (UERJ); Aletéia Patrícia F. Araújo (UNB); Vera Maria B. Werneck (UERJ); Maria Clicia Steling de Castro (UERJ),"Este artigo descreve o resultado de uma pesquisa realizada com alunos e ex-alunos de cursos de graduação da área tecnológica de diferentes universidades, que visou identificar percepções relacionadas à questão do baixo número de mulheres, principalmente, nos cursos ligados às áreas de computação e no mercado de trabalho desta área.",https://sol.sbc.org.br/index.php/wit/article/view/3384
2018: Anais do XII Women in Information Technology,Artigos,Utilizando Regras de Associação para Delinear o Perfil Feminino em Ciência da Computação,Joyce Quintino (IFCE); Carina T. Oliveira (IFCE); Mauro Oliveira (IFCE),"Nos últimos anos, houve um aumento significativo da participação feminina em cursos de graduação no Brasil. Paralelamente, também aumentou o número de evasões, principalmente em cursos como Ciência da Computação. Tal situação tem alertado para a necessidade de novas soluções que contribuam para a tomada de decisão dos professores e gestores educacionais. Este trabalho faz uso de Regras de Associação para encontrar correlações entre os dados de estudantes mulheres do curso de Bacharelado em Ciência da Computação do IFCE Campus Aracati. Os resultados apontam, por exemplo, as principais características de alunas com baixo desempenho, tais como turno de estudo, renda familiar, grau de instrução da mãe e número de filhos.",https://sol.sbc.org.br/index.php/wit/article/view/3385
2018: Anais do XII Women in Information Technology,Artigos,O uso da programação para atração de mulheres à computação: relatos de experiência,Juliana M. Oliveira dos Santos (UFBA); Karen A. dos S. Pereira (UFBA); Débora Abdalla Santos (UFBA),"Este artigo apresenta um relato das experiências do Projeto Meninas Digitais - Regional Bahia com o objetivo de despertar o interesse de mulheres para a área de computação por meio do ensino de programação de computadores. Ao longo do artigo, as estratégias de acompanhamento do progresso das alunas, as metodologias de ensino e os resultados das turmas do Curso de Iniciação à Programação de Computadores e da turma do Curso de Programação JavaScript com Jogos são discutidos.",https://sol.sbc.org.br/index.php/wit/article/view/3386
2018: Anais do XII Women in Information Technology,Artigos,Programando com a Família: uma Análise por Gênero nas Atividades Code.org,Jéssica Azevedo (UFMT); Karen da Silva Figueiredo (UFMT); Cristiano Maciel (UFMT),"Este artigo relata a experiência de uma oficina de introdução à programação baseada nas atividades Code.org, com crianças de 7 a 12 anos e seus familiares, utilizando a técnica de programação pareada. Foi realizada uma análise por gênero a partir dos relatórios de desempenho das crianças nas atividades. De forma geral, percebeu-se que embora os meninos concluam mais níveis das atividades, as meninas apresentam um código mais enxuto.",https://sol.sbc.org.br/index.php/wit/article/view/3387
2018: Anais do XII Women in Information Technology,Artigos,A Mobilização de Resistência das Mulheres Negras na Computação e Tecnologias,Mory Márcia de Oliveira Lobo (UFMT); Karen da Silva Figueiredo (UFMT); Cristiano Maciel (UFMT),"Este artigo apresenta um ensaio bibliográfico que busca empreender o percurso de inserção de mulheres negras na computação e tecnologias, em um contexto social de segregação sexista e racial. Ainda, visa apresentar estratégias de resistência das mulheres negras na área, especialmente no cenário brasileiro.",https://sol.sbc.org.br/index.php/wit/article/view/3388
2018: Anais do XII Women in Information Technology,Artigos,Plataforma para Classificação da Amigabilidade de Gênero das Empresas de Tecnologia da Informação do Município de Belo Horizonte,Lara Cadar Cunha (IFMG); Gabriel Novy (IFMG); Carlos Alberto Severiano Júnior (IFMG); Cristiane Targa (IFMG); Daniel B. F. Conrado (IFMG),"A área de Tecnologia da Informação (TI) é predominantemente dominada por profissionais homens. Essa segmentação de gênero possui raízes culturais que ainda permeiam ambientes de trabalho e dificultam a entrada de mulheres. Como promover a equidade de gênero é urgente, este trabalho pretende auxiliar as profissionais de TI a escolherem empresas receptíveis à contratação de mulheres e que forneçam um ambiente de trabalho amigável em relação a gênero. Para isso, está sendo desenvolvida uma plataforma que classifica as empresas de TI de Belo Horizonte de acordo com seu nível de amigabilidade de gênero. Espera-se fornecer um indicador para a avaliação das condições de trabalho e fomentar a adoção de medidas afirmativas e inclusivas nas empresas.",https://sol.sbc.org.br/index.php/wit/article/view/3389
2018: Anais do XII Women in Information Technology,Artigos,Uma Taxonomia dos Tipos de Preconceito Enfrentados por Mulheres na Área de Tecnologia,Suellen Barros Ramos (UFMT); Karen da Silva Figueiredo (UFMT),O presente artigo tem como objetivo discutir a discriminação enfrentada por mulheres na TI a partir de um estudo de caso de uma campanha para a conscientização sobre o tema. Este trabalho realiza uma análise de conteúdo do feedback recebido nesta campanha e apresenta uma taxonomia das formas de preconceito sofridas pelas mulheres na TI baseada em categorias da literatura dos estudos de gênero.,https://sol.sbc.org.br/index.php/wit/article/view/3390
2018: Anais do XII Women in Information Technology,Artigos,Chá da tarde: criando uma rede de apoio entre as discentes de cursos de Computação,Vanessa F. Dantas (UFPB); Renata V. de Figueiredo (UFPB),"Por serem minoria em cursos de Computação, nem sempre as meninas se sentem à vontade e motivadas a prosseguir na carreira. O presente trabalho relata a realização de um evento anual como uma iniciativa para promover maior integração entre as alunas, abrindo espaço para discussão de temas, nem sempre técnicos, que estão presentes em seus cotidianos.",https://sol.sbc.org.br/index.php/wit/article/view/3391
2018: Anais do XII Women in Information Technology,Artigos,Mulheres e Desenvolvimento de Jogos: essa conjunção já existe?,Mariana Michels Fontoura (UTFPR); Leander de Oliveira (UTFPR); Marília A. Amaral (UTFPR),Quais barreiras encontram as mulheres desenvolvedoras de jogos no Brasil? Ao longo deste artigo pretende-se analisar alguns mecanismos que afastam mulheres das áreas de desenvolvimento de jogos. Será apresentada uma análise bibliográfica afim de discutir estas questões e compreender como as mulheres estão envolvidas no processo de desenvolvimento de jogos.,https://sol.sbc.org.br/index.php/wit/article/view/3392
2018: Anais do XII Women in Information Technology,Artigos,Ensinando princípios de criptografia como trote educativo e de comemoração ao dia das mulheres,Rosiane de Freitas (UFAM); Karla Susiane Pereira (UFAM); Larissa Pessoa (UFAM); Ariel Bentes (UFAM); Ingrid Santos (UFAM); Isabelly Oliveira (UFAM); Tanara Lauschner (UFAM),"Neste trabalho é apresentada uma dinâmica envolvendo um método básico de criptografia, historicamente conhecido como Cifra de César, que foi aplicada aos alunos ingressantes de graduação em Computação da Universidade Federal do Amazonas. Tal atividade aconteceu na primeira semana de aula, como forma de integração entre os alunos calouros de Computação. E, aproveitando-se que a data de tal atividade coincidia com a Dia Internacional da Mulher, 8 de março, também foram trabalhadas questões sobre a participação das estudantes mulheres em tais cursos. Este trabalho, portanto, tem por objetivos relatar a atividade geral realizada e a dinâmica aplicada, bem como tecer considerações sobre a adequabilidade da proposta, como foi recebida e percebida, e a participação das meninas diante do contexto construído.",https://sol.sbc.org.br/index.php/wit/article/view/3393
2018: Anais do XII Women in Information Technology,Artigos,Análise Visual de Dados Educacionais: um Estudo de Gênero nos Cursos de Computação da Universidade de Brasília,Luiza A. Hansen (UnB); Lucas M. Chagas (UnB); Aleteia Patrícia F. de Araújo (UnB); Vinicius R. P. Borges (UnB); Maristela Holanda (UnB),"Nos últimos anos, a área de Ciência da Computação tem tido pouco interesse das meninas que ingressam na graduação. No Departamento de Ciência da Computação da Universidade de Brasília, o número de meninas é menos que 10% em comparação aos meninos. Neste contexto, este artigo apresenta a visualização de informações sobre alunas dos cursos de computação a partir da sua condição com a Universidade: ainda cursando; desligada ou; já formada. O padrão foi observado utilizando a técnicas de visualização denominada Curva de Andrews.",https://sol.sbc.org.br/index.php/wit/article/view/3394
2018: Anais do XII Women in Information Technology,Artigos,“TI por Elas”: para Mulheres que estão Dentro e Fora da Computação,Bárbara Stéphanie Neves Oliveira (UFC); Joyce Nayne Araújo Nascimento (UFC); Maria Tassiane Barros de Lima (UFC); Nayara Maria Costa de Mesquita (UFC); Carla Ilane Moreira Bezerra (UFC); Paulo de Tarso Guerra Oliveira (UFC),"Este artigo descreve as atividades desenvolvidas pela ação “TI por Elas”, que é organizada pelo Centro Acadêmico de Ciência da Computação (CACC) em parceria com o Programa de Educação Tutorial/Conexões de Saberes (PET - TI) do Campus da UFC em Quixadá. Essa ação tem como objetivo principal cultivar o interesse de mulheres pelaárea da Tecnologia da Informação (TI), tanto como disseminar o que é a computação e sua importância. Tendo em vista o público da área, a presente ação também pretende ajudar a diminuir a evasão das mulheres que já se encontram no âmbito da TI.",https://sol.sbc.org.br/index.php/wit/article/view/3395
2018: Anais do XII Women in Information Technology,Artigos,Análise atual da situação das alunas do curso Bacharelado em Tecnologia da Informação da UFRN,Joicy Daliane Oliveira (UFRN); Elma Rocha (UFRN); Thayrone Santos (UFRN); Soraya Medeiros (UFRN); Isabel Dillmann Nunes (UFRN),"Este artigo tem o objetivo de mostrar o perfil atual das alunas no curso de Bacharelado em Tecnologia da Informação do Instituto Metrópole Digital da UFRN. A partir desses dados o Projeto de Extensão ""Mulheres na TI"" foi proposto com o propósito de atrair as meninas do ensino médio e fundamental, como também fomentar a permanência das meninas no curso.",https://sol.sbc.org.br/index.php/wit/article/view/3396
2018: Anais do XII Women in Information Technology,Artigos,Technovation Hackday @ ICMC-USP Um instrumento de difusão e articulação de meninas na computação,Daniela Ridel (USP); Sabrina Tridico (USP); Luiz Henrique Castelo Branco (IFSP); José Carlos Maldonado (USP); Kalinka Castelo Branco (USP),"Com o intuito de permitir que alunas do ensino médio e fundamental da cidade de São Carlos e região pudessem descobrir e desvendar o universo do Technovation Challenge, o Instituto de Ciências Matemáticas e de Computação da Universidade de São Paulo (ICMC-USP) promoveu o Technovation Hackday que reuniu 74 estudantes mulheres entre 10 e 18 anos, de escolas públicas e privadas, para aprenderem mais sobre computação e empreendedorismo. Esse artigo tem por objetivo apresentar e discutir a experiência do ICMC/USP ao realizar o Technovation Hackday como um instrumento de difusão e articulação de alunas na computação.",https://sol.sbc.org.br/index.php/wit/article/view/3397
2018: Anais do XII Women in Information Technology,Artigos,"Mulheres e jogos eletrônicos: muitas jogadoras, poucas programadoras!",Carla Denise Castanho (UnB); Aurora Wang (UnB); Ingrid Santana (UnB),"Nos últimos anos, têm-se observado que os jogos eletrônicos deixaram de ser um interesse essencialmente masculino. Contudo, presença feminina na indústria destes artefatos de software ainda é pequena. Este trabalho compartilha os resultados de uma pesquisa realizada com mulheres que possuem alguma relação com jogos eletrônicos, cujo objetivo é identificar o cenário atual no que diz respeito à presença das mulheres na área de desenvolvimento de jogos eletrônicos no Brasil, com ênfase na área de Programação de Jogos.",https://sol.sbc.org.br/index.php/wit/article/view/3398
2017: Anais do XI Women in Information Technology,Abertura,Apresentação e Organização,Sílvia Amélia Bim (UTFPR); Tanara Lauschner (UFAM),Apresentação e Organização do XIWomen in Information Technology.,https://sol.sbc.org.br/index.php/wit/article/view/9871
2017: Anais do XI Women in Information Technology,Artigos,Oficina de Re(design) da Interação do Whatsapp para alunas da rede municipal de Petrópolis,Luciana Salgado (UFF); Claudia Cappelli (UNIRIO); Meirylene Rosa Emidio Avelino (UFF),"O Programa Meninas Digitais quer atrair meninas para a área de computação. Este trabalho apresenta a execução de uma oficina no LNCC (Laboratório Nacional de Ciência da Computação) em Petrópolis, Rio de Janeiro, para duas turmas de ensino fundamental de escola pública. Após uma palestra sobre o Projeto, conduzimos uma oficina para o (re)Projeto da Interação Humano Computador, em um cenário de desenvolvimento de software, onde os alunos teriam que entender o cliente e apresentar soluções possíveis para os problemas apresentados.",https://sol.sbc.org.br/index.php/wit/article/view/3399
2017: Anais do XI Women in Information Technology,Artigos,Percepções de alunas de Ensino Médio sobre as subáreas da Computação,Karen da Silva Figueiredo (UFMT); Rayane Vitorassi (UFMT); Edeizi Monteiro (UFMT); Suliane de Oliveira Carneiro (IFMT),O presente trabalho apresenta uma pesquisa preliminar realizada com alunas de ensino médio de uma escola do interior do Mato Grosso com objetivo de medir o nível de informação das alunas a respeito das subáreas da computação e o seu nível de interesse em conhecer mais sobre estas subáreas.,https://sol.sbc.org.br/index.php/wit/article/view/3410
2017: Anais do XI Women in Information Technology,Artigos,Delineando o Perfil Feminino Discente do Bacharelado em Ciência da Computação do IFCE campus Aracati,Rhayane da S. Monteiro (IFCE); Jarina M. P. Marinho (IFCE); Reinaldo B. Braga (IFCE); Márcia de N. Viana (IFCE); Carina T. de Oliveira (IFCE),"O estudo da atuação feminina nos cursos da área de Tecnologia da Informação e Comunicação (TIC) é relevante para o mercado e a academia no contexto da promoção da igualdade de gênero. Contudo, ainda são poucas as pesquisas que retratam o perfil das alunas da área de TIC. Tais pesquisas são importantes para suporte à implementação de estratégias de permanência e êxito das alunas. Neste trabalho, é delineado o perfil das alunas do curso de Bacharelado em Ciência da Computação do IFCE campus Aracati. Dentre os resultados obtidos, destaca-se a discrepância entre o perfil das alunas matriculadas e desistentes. Os resultados também auxiliaram no desenvolvimento de ações de incentivo à permanência e êxito das alunas.",https://sol.sbc.org.br/index.php/wit/article/view/3420
